_id,head,normalized_head
20915,múku,muku
20916,múkuy,mukuy
20917,mul,mul
20918,múla,mula
20919,mulásis,mulasis
20920,múldi,muldi
20921,muldihán,muldihan
20922,minúldi,minuldi
20923,mulígnuq,mulignu
20924,mulínu,mulinu
20925,mulistiyá,mulistiya
20926,mulítsiŋ,mulitsing
20927,múlmul,mulmul
20928,múlmul,mulmul
20929,múlta,multa
20930,multibaytamíns,multibaytamins
20931,multíplay,multiplay
20932,multiplikár,multiplikar
20933,multiplikasiyún,multiplikasiyun
20934,múltu,multu
20935,mulúq,mulu
20936,mudmuluqánun,mudmuluanun
20937,múlyi,mulyi
20938,múlyi,mulyi
20939,múlyi,mulyi
20940,mulyihán,mulyihan
20941,mulyínu,mulyinu
20942,múmhu,mumhu
20943,kamúmhu,kamumhu
20944,mumhuqún,mumhuun
20945,mumíntu,mumintu
20946,múmu,mumu
20947,mumúq,mumu
20948,múqmuq,mumu
20949,múmug,mumug
20950,múmuy,mumuy
20951,munamúna,munamuna
20952,munarkíya,munarkiya
20953,munastíryu,munastiryu
20954,múnay,munay
20955,múndu,mundu
20956,múndu,mundu
20957,múnduy,munduy
20958,muŋáq,munga
20959,muŋáqan,mungaan
20960,muŋáluŋ,mungalung
20961,himuŋáluŋ,himungalung
20962,hamuŋáluŋ,hamungalung
20963,pahimunáluŋ,pahimunalung
20964,muŋawmúŋaw,mungawmungaw
20965,pamuŋawmúŋaw,pamungawmungaw
20966,muŋáwuŋ,mungawung
20967,múŋgus,munggus
20968,múŋha,mungha
20969,múŋhi,munghi
20970,muŋít,mungit
20972,muŋkadísta,mungkadista
20973,múnha,munha
20974,múnhi,munhi
20975,munisipál,munisipal
20978,munisípyu,munisipyu
20979,munitúr,munitur
20980,muntáda,muntada
20981,muntǎr,muntar
20982,múnti,munti
20983,múnti,munti
20984,muntiŋlúpaq,muntinglupa
20985,muntúra,muntura
20986,pamuntúra,pamuntura
20987,munumíntu,munumintu
20988,munyíka,munyika
20990,munyumíntu,munyumintu
20991,munyumíntu,munyumintu
20992,múr,mur
20994,murá,mura
20995,múra,mura
20996,murábya,murabya
20997,murádu,muradu
20998,murál,mural
20999,muralidád,muralidad
21000,muralísta,muralista
21001,múrdir,murdir
21002,múrgi,murgi
21003,murína,murina
21004,murínu,murinu
21005,murítsiŋ,muritsing
21006,kamurítsiŋ,kamuritsing
21007,múrkun,murkun
21008,murpína,murpina
21009,mursíku,mursiku
21010,mursíkus,mursikus
21011,múrtal,murtal
21013,múrtal,murtal
21015,murú,muru
21016,murumúru,murumuru
21017,murún,murun
21018,múrus,murus
21019,minurús,minurus
21020,minúrus,minurus
21021,kamurusán,kamurusan
21022,murúsu,murusu
21023,muryumúryu,muryumuryu
21024,mus,mus
21025,músa,musa
21026,músgut,musgut
21027,musgután,musgutan
21028,musíq,musi
21029,musiká,musika
21030,musikál,musikal
21031,musikú,musiku
21032,musikíra,musikira
21033,musikíru,musikiru
21034,musimús,musimus
21035,muskatíl,muskatil
21036,múskit,muskit
21037,muskitíru,muskitiru
21039,muskubádu,muskubadu
21040,muskuládu,muskuladu
21041,muskuláwu,muskulawu
21042,músmus,musmus
21044,mustása,mustasa
21045,mústra,mustra
21046,mustradúr,mustradur
21047,músu,musu
21048,pamúsu,pamusu
21049,musulíyu,musuliyu
21050,músyun,musyun
21051,mútaq,muta
21052,mutáq,muta
21053,himútaq,himuta
21054,paŋhimútaq,panghimuta
21055,himutaqán,himutaan
21056,mutaqún,mutaun
21057,mutíbu,mutibu
21058,mutíl,mutil
21059,mutimutí,mutimuti
21060,mutsátsa,mutsatsa
21061,mutsátsu,mutsatsu
21062,pamutsátsu,pamutsatsu
21063,pakamutsátsu,pakamutsatsu
21064,mútsu,mutsu
21066,mutú,mutu
21067,mutúq,mutu
21068,mútquk,mut-uk
21069,mutuqmútuq,mutumutu
21070,mutuqmútuq,mutumutu
21071,mutún,mutun
21072,mutúŋ,mutung
21073,mutúr,mutur
21074,muturbayík,muturbayik
21075,mutursáykul,mutursaykul
21076,dimutúr,dimutur
21077,muturísta,muturista
21078,mutursáykul,mutursaykul
21079,mutursíklu,mutursiklu
21080,mútyaq,mutya
21085,pakamútyaq,pakamutya
21086,muqú,muu
21087,múquk,muuk
21089,muqukán,muukan
21090,palamúquk,palamuuk
21091,muqúŋ,muung
21092,muqút,muut
21093,múqut,muut
21094,paramúqut,paramuut
21095,muwaybuwáy,muwaybuway
21096,muy,muy
21097,muqy,muy
21098,muyúq,muyu
21099,higmuyúq,higmuyu
21100,hagmuyúq,hagmuyu
21101,mwíblis,mwiblis
21102,mwílyi,mwilyi
21103,mwístra,mwistra
21104,mwistradúr,mwistradur
21105,myápi,myapi
21106,myáqus,myaus
21107,myímbru,myimbru
21108,myíntras,myintras
21109,Myirkulís,myirkulis
21110,myúsik,myusik
21111,na,na
21113,qádtu,adtu
21115,mi,mi
21116,qása,asa
21117,diqín,diin
21123,lámaŋ,lamang
21127,sad,sad
21128,sab,sab
21129,na,na
21131,na,na
21132,naq,na
21134,náqa,naa
21135,naqáka,naaka
21136,naqán,na-an
21137,nába,naba
21138,nabál,nabal
21139,nában,naban
21140,nábdus,nabdus
21141,nabigár,nabigar
21142,nabú,nabu
21143,náda,nada
21145,nádtu,nadtu
21148,nága,naga
21149,nagíknik,nagiknik
21150,nágmuq,nagmu
21151,nágnag,nagnag
21152,nagúmnum,nagumnum
21153,nagútnut,nagutnut
21154,nagutnután,nagutnutan
21155,nágwas,nagwas
21156,náhuq,nahu
21157,nahút,nahut
21159,pakanahút,pakanahut
21160,náqit,nait
21161,kanáqit,kanait
21162,nakqáwut,nak-awut
21163,nakdáwun,nakdawun
21165,nakinnákin,nakinnakin
21166,náknak,naknak
21167,nákuq,naku
21168,nalám,nalam
21169,nálam,nalam
21170,hinalám,hinalam
21171,namárku,namarku
21172,námbir,nambir
21175,námuq,namu
21176,namúk,namuk
21177,nan,
21178,nan,
21179,naná,nana
21180,nána,nana
21181,nánaq,nana
21182,nanáq,nana
21183,hinánaq,hinana
21184,paŋhinánaq,panghinana
21185,nának,nanak
21187,nanám,nanam
21188,nánaŋ,nanang
21189,nánaw,nanaw
21190,nánay,nanay
21191,nanáy,nanay
21192,naŋ,nang
21193,náŋkaq,nangka
21195,náŋnaŋ,nangnang
21196,nánhi,nanhi
21197,naníw,naniw
21198,nánu,nanu
21199,nánu,nanu
21200,nánuy,nanuy
21201,nápkin,napkin
21202,nápta,napta
21203,naptalína,naptalina
21204,napúq,napu
21205,napúluq,napulu
21206,nára,nara
21207,naraŋhíta,naranghita
21208,narkutikú,narkutiku
21209,nars,nars
21210,nársis,narsis
21211,nársiŋ,narsing
21212,nasiyunalísmu,nasiyunalismu
21213,nasiyunalísta,nasiyunalista
21214,násnas,nasnas
21215,náspu,naspu
21216,násud,nasud
21217,makinasudún,makinasudun
21218,nasúdnun,nasudnun
21219,kanasúran,kanasuran
21220,nasyunalisár,nasyunalisar
21221,nátad,natad
21222,natarán,nataran
21223,natí,nati
21224,natibidád,natibidad
21226,nátuq,natu
21227,natúk,natuk
21228,nátun,natun
21229,naturál,natural
21230,naturalísa,naturalisa
21231,naturálya,naturalya
21232,náqug,naug
21233,kanáqug,kanaug
21234,panáqug,panaug
21235,kalanaqugún,kalanaugun
21236,naqugnaqúg,naugnaug
21237,nawása,nawasa
21239,náwi,nawi
21240,nawihán,nawihan
21241,náwnaw,nawnaw
21242,hináwnaw,hinawnaw
21243,paŋhináwnaw,panghinawnaw
21244,nawúg,nawug
21245,nawúŋ,nawung
21247,láŋit,langit
21251,sápiq,sapi
21253,nawuŋanáy,nawunganay
21254,nawúŋan,nawungan
21255,nawuŋnáwuŋ,nawungnawung
21256,kanawuŋnáwuŋ,kanawungnawung
21257,naqy,nay
21258,nayanáya,nayanaya
21259,nayintináyin,nayintinayin
21260,nayítklab,nayitklab
21261,nayitklabíŋ,nayitklabing
21262,nayitlítir,nayitlitir
21264,nayítskul,nayitskul
21265,náylun,naylun
21266,náyun,nayun
21267,NBi,nbi
21270,ŋa,nga
21273,ŋaq,nga
21274,ŋáqab,ngaab
21275,ŋáqan,ngaan
21277,ŋába,ngaba
21278,ŋábil,ngabil
21279,ŋábŋab,ngabngab
21280,ŋádtu,ngadtu
21282,pasiŋádtu,pasingadtu
21283,ŋadtuŋádtu,ngadtungadtu
21284,ŋaláb,ngalab
21285,ŋálab,ngalab
21286,paŋaláb,pangalab
21287,ŋálan,ngalan
21290,hiŋálan,hingalan
21291,ŋálŋal,ngalngal
21292,ŋámig,ngamig
21293,ŋan,ngan
21295,ŋaŋá,nganga
21296,ŋáŋa,nganga
21297,ŋáqŋaq,nganga
21298,ŋáŋha,ngangha
21299,hiŋáŋha,hingangha
21300,haŋáŋha,hangangha
21301,ŋánhaq,nganha
21302,pasiŋánhaq,pasinganha
21303,ŋánhi,nganhi
21305,pasiŋánhi,pasinganhi
21306,ŋániq,ngani
21307,ŋánu,nganu
21309,ŋarí,ngari
21310,pasiŋarí,pasingari
21311,ŋásŋas,ngasngas
21312,ŋásŋas,ngasngas
21313,kaŋásŋas,kangasngas
21314,ŋatanán,ngatanan
21316,ŋátŋat,ngatngat
21317,ŋáwŋaw,ngawngaw
21318,ŋáwŋaw,ngawngaw
21319,ŋayáq,ngaya
21320,ŋí,ngi
21321,ŋíqaw,ngiaw
21322,ŋíqaw,ngiaw
21323,ŋibiŋibí,ngibingibi
21324,ŋídlis,ngidlis
21325,ŋídŋid,ngidngid
21326,ŋígŋig,ngigngig
21327,ŋihít,ngihit
21328,ŋílqad,ngil-ad
21329,ŋílbit,ngilbit
21330,ŋilí,ngili
21331,ŋilít,ngilit
21332,paŋilít,pangilit
21333,ŋílit,ngilit
21334,ŋílŋig,ngilngig
21335,ŋilú,ngilu
21336,ŋílu,ngilu
21337,ŋípun,ngipun
21338,ŋipún,ngipun
21339,ŋípnan,ngipnan
21340,ŋísi,ngisi
21341,ŋisiŋisí,ngisingisi
21342,ŋíslit,ngislit
21343,ŋísluq,ngislu
21344,ŋísŋis,ngisngis
21345,ŋísŋis,ngisngis
21346,ŋítŋit,ngitngit
21347,paŋítŋit,pangitngit
21348,kaŋitgnítan,kangitgnitan
21349,ŋituŋitú,ngitungitu
21350,ŋíqub,ngiub
21351,ŋíwŋiw,ngiwngiw
21352,ŋiyán,ngiyan
21353,ŋiyáw,ngiyaw
21354,ŋíyaw,ngiyaw
21355,ŋuqál,ngual
21356,ŋúgŋug,ngugngug
21357,ŋuhál,nguhal
21358,ŋúhal,nguhal
21359,ŋuhúq,nguhu
21360,kaŋúhuq,kanguhu
21361,paŋuhúq,panguhu
21362,ŋúlŋul,ngulngul
21363,ŋúlub,ngulub
21364,ŋúlut,ngulut
21365,ŋulután,ngulutan
21366,ŋúmiks,ngumiks
21367,ŋúŋuq,ngungu
21368,ŋurk,ngurk
21369,ŋúsŋus,ngusngus
21370,ŋútŋut,ngutngut
21371,ŋuwál,nguwal
21372,ŋúyŋuy,nguynguy
21373,ŋuyuŋuyú,nguyunguyu
21374,ŋyáwaq,ngyawa
21375,ŋyílu,ngyilu
21377,ni,ni
21379,ni,ni
21380,ni,ni
21381,níqa,nia
21382,niqádtu,niadtu
21383,niqánaq,niana
21384,níbi,nibi
21386,nibíl,nibil
21387,nibiládu,nibiladu
21388,nibiláwu,nibilawu
21389,níbir,nibir
21393,nibíra,nibira
21394,nídnid,nidnid
21395,nidnirán,nidniran
21396,nidnirún,nidnirun
21397,nigár,nigar
21398,nigatíb,nigatib
21399,nigatíb,nigatib
21400,nígra,nigra
21401,nígru,nigru
21402,nígrus,nigrus
21403,nígu,nigu
21404,nigusiyár,nigusiyar
21405,nigusyabúl,nigusyabul
21406,nigusyánta,nigusyanta
21407,nigúsyu,nigusyu
21410,nigusyánti,nigusyanti
21411,nihít,nihit
21412,níhit,nihit
21413,nihitníhit,nihitnihit
21414,niqíni,niini
21415,niqíri,niiri
21416,niqítu,niitu
21417,nikiládu,nikiladu
21418,nikiláwu,nikilawu
21419,nikinikinú,nikinikinu
21420,nikruluhíya,nikruluhiya
21421,níktay,niktay
21422,nikutín,nikutin
21423,nikutína,nikutina
21424,níla,nila
21425,nilkátir,nilkatir
21426,nímpa,nimpa
21427,nímu,nimu
21428,níndut,nindut
21430,ninú,ninu
21431,nínyu,ninyu
21433,pakanínyu,pakaninyu
21434,nínyu,ninyu
21435,nípaq,nipa
21436,nipáy,nipay
21437,nípay,nipay
21438,nipís,nipis
21439,panipís,panipis
21440,tagnípis,tagnipis
21441,nipúl,nipul
21442,nirbiyús,nirbiyus
21443,nirbiyusá,nirbiyusa
21444,nirbiyusú,nirbiyusu
21445,nislagán,nislagan
21446,nísnis,nisnis
21447,nít,nit
21448,nít,nit
21449,nítbul,nitbul
21450,nitruhínu,nitruhinu
21451,nítsu,nitsu
21452,nítuq,nitu
21454,níwaŋ,niwang
21455,níwniw,niwniw
21456,níya,niya
21457,niyán,niyan
21458,níyun,niyun
21460,nu,nu
21462,nu,nu
21464,nubáli,nubali
21467,nubátu,nubatu
21468,nubátus,nubatus
21469,núbi,nubi
21470,nubíla,nubila
21471,nubilísta,nubilista
21472,nubímbri,nubimbri
21473,nubína,nubina
21477,qalmanáki,almanaki
21478,nubinahán,nubinahan
21479,nubináryu,nubinaryu
21480,nubínta,nubinta
21481,nubúq,nubu
21482,núbuq,nubu
21483,núbya,nubya
21484,nubyímbri,nubyimbri
21485,núbyu,nubyu
21486,núdnud,nudnud
21488,núgbuq,nugbu
21489,nuqísu,nuisu
21491,núka,nuka
21492,nuká,nuka
21493,nukaqún,nukaun
21494,nukanúk,nukanuk
21495,nukliyár,nukliyar
21496,núkus,nukus
21499,nukusnúkus,nukusnukus
21500,paŋnúkus,pangnukus
21501,núli,nuli
21502,núlu,nulu
21503,númbrar,numbrar
21504,numbramyíntu,numbramyintu
21505,númbri,numbri
21506,numinár,numinar
21507,numinásyun,numinasyun
21508,numiráwu,numirawu
21509,numirú,numiru
21512,numrǎr,numrar
21513,numramyíntu,numramyintu
21514,númri,numri
21516,nuŋ,nung
21517,núŋka,nungka
21518,nunút,nunut
21519,pahinúnut,pahinunut
21520,sagnúnut,sagnunut
21521,signúnut,signunut
21522,pasignúnut,pasignunut
21523,pasagnúnut,pasagnunut
21525,nuránti,nuranti
21526,núrmal,nurmal
21527,núrmal,nurmal
21528,nurt,nurt
21529,núrti,nurti
21531,núrul,nurul
21532,Nurwígu,nurwigu
21533,núsnus,nusnus
21534,núsul,nusul
21535,núta,nuta
21536,dinúta,dinuta
21537,núta,nuta
21538,nutádu,nutadu
21539,nutáryu,nutaryu
21540,nútbuk,nutbuk
21541,nutikál,nutikal
21542,nutísya,nutisya
21543,nutrisyunísta,nutrisyunista
21544,núts,nuts
21545,nútsi,nutsi
21547,paŋnútsi,pangnutsi
21550,núqud,nuud
21551,nuqúg,nuug
21552,nuqugnuqúg,nuugnuug
21553,nuqugnuqúg,nuugnuug
21554,núqun,nuun
21555,nuy,nuy
21556,núybi,nuybi
21557,nuybínta,nuybinta
21558,nwístra,nwistra
21559,nyaq,nya
21560,nyíbi,nyibi
21561,nyur,nyur
21562,nyurá,nyura
21563,nyúra,nyura
21564,nyuralhiyá,nyuralhiya
21565,nyuríta,nyurita
21566,nyurítu,nyuritu
21567,nyús,nyus
21569,nyúsbuy,nyusbuy
21570,nyútral,nyutral
21571,pa,pa
21572,díliq,dili
21574,qúnsa,unsa
21578,qúsaq,usa
21579,qísaq,isa
21582,gawás,gawas
21599,qagád,agad
21601,hináqut,hinaut
21602,básin,basin
21604,qáyhaq,ayha
21610,pa,pa
21611,pa,pa
21615,pá,pa
21618,páqa,paa
21619,paqá,paa
21620,pamáqa,pamaa
21621,paqahán,paahan
21622,paqagpaqág,paagpaag
21623,páqak,paak
21624,paqák,paak
21625,papáqak,papaak
21626,pamaqák,pamaak
21627,pinaqakáy,pinaakay
21628,pináqak,pinaak
21629,pinaqakán,pinaakan
21630,paqás,paas
21631,páqas,paas
21632,páqaw,paaw
21633,kapáqaw,kapaaw
21634,páqaw,paaw
21635,pabalúnan,pabalunan
21636,pábhas,pabhas
21637,pabílu,pabilu
21638,páblik,pablik
21644,pablikár,pablikar
21645,pablikú,pabliku
21646,pablísir,pablisir
21647,pablisití,pablisiti
21648,páblum,pablum
21649,pabriká,pabrika
21650,pábu,pabu
21652,pabúr,pabur
21654,papabúr,papabur
21655,purpabúr,purpabur
21656,paburíta,paburita
21657,paburitísmu,paburitismu
21658,paburítu,paburitu
21659,pad,pad
21660,pád,pad
21661,padayúgdug,padayugdug
21662,pádiŋ,pading
21663,pinadiŋán,pinadingan
21664,padír,padir
21665,pádir,padir
21666,padír,padir
21667,pádlak,padlak
21668,pádlas,padlas
21669,pádpad,padpad
21670,padpád,padpad
21671,pádri,padri
21672,padrǐ,padri
21674,padrínu,padrinu
21676,pádrun,padrun
21677,pádrun,padrun
21678,padyáma,padyama
21680,pág,pag
21681,pagá,paga
21682,pága,paga
21683,pága,paga
21686,pagádu,pagadu
21689,pagádur,pagadur
21690,pága,paga
21691,pagaqá,paga-a
21692,pagaqán,paga-an
21693,pagaqí,paga-i
21694,pagákpak,pagakpak
21695,págal,pagal
21696,pagál,pagal
21697,pagán,pagan
21698,págan,pagan
21699,pagáŋ,pagang
21700,pagáŋun,pagangun
21701,pagánti,paganti
21702,pagánu,paganu
21703,pagapák,pagapak
21704,pagarí,pagari
21705,págas,pagas
21706,pagátpat,pagatpat
21707,pagaqún,paga-un
21708,pagáw,pagaw
21709,kapágaw,kapagaw
21710,pagáwun,pagawun
21711,pagáwal,pagawal
21712,pagáwpaw,pagawpaw
21713,pagawpawún,pagawpawun
21714,págba,pagba
21715,pághid,paghid
21716,pághut,paghut
21717,pági,pagi
21718,pagiyún,pagiyun
21722,págkaŋ,pagkang
21723,págkut,pagkut
21724,págpag,pagpag
21725,págtuŋ,pagtung
21726,pagú,pagu
21727,págu,pagu
21728,pagúq,pagu
21729,págud,pagud
21730,pagúd,pagud
21731,pinágud,pinagud
21732,págqud,pag-ud
21733,pagúdpud,pagudpud
21734,pagúha,paguha
21735,págquk,pag-uk
21736,pagqulíŋun,pag-ulingun
21737,pagqumáŋkun,pag-umangkun
21739,pagupák,pagupak
21740,pagúrut,pagurut
21741,pagút,pagut
21742,pagútput,pagutput
21743,págya,pagya
21744,págyaq,pagya
21745,páha,paha
21746,páhak,pahak
21747,pahák,pahak
21748,pahámtaŋ,pahamtang
21749,paháŋ,pahang
21750,páhaŋ,pahang
21751,páhat,pahat
21752,páhatanan,pahatanan
21753,paháw,pahaw
21754,pahawín,pahawin
21755,páhi,pahi
21756,páhid,pahid
21758,pahít,pahit
21759,pamáhid,pamahid
21760,pahirán,pahiran
21761,pahiránan,pahiranan
21763,pahimáŋnuq,pahimangnu
21764,pahimulús,pahimulus
21765,pahimús,pahimus
21766,pahína,pahina
21767,pahína,pahina
21768,pahináhin,pahinahin
21769,pahinánti,pahinanti
21770,pahinár,pahinar
21771,pahinadúr,pahinadur
21772,pahinadúra,pahinadura
21773,pahít,pahit
21774,pamahít,pamahit
21775,pinahitán,pinahitan
21776,pahiyúm,pahiyum
21777,páhuq,pahu
21778,pahugpahúg,pahugpahug
21779,pahúliq,pahuli
21780,pahúŋ,pahung
21781,pahunpáhun,pahunpahun
21782,pamahunpáhun,pamahunpahun
21783,pahút,pahut
21784,pahutpahút,pahutpahut
21785,pahúy,pahuy
21786,páqig,paig
21787,paqíg,paig
21788,pináqig,pinaig
21789,paqigún,paigun
21790,paqílub,pailub
21791,mapaqilubún,mapailubun
21792,paqís,pais
21793,pinaqisán,pinaisan
21794,paqisánu,paisanu
21795,paqít,pait
21796,paqítan,paitan
21797,papáqit,papait
21798,pak,pak
21799,paká,paka
21800,páka,paka
21801,pakáq,paka
21802,pákaq,paka
21805,pákal,pakal
21806,pakáŋ,pakang
21807,pákaŋ,pakang
21808,himákaŋ,himakang
21809,pakáŋ,pakang
21810,pákqap,pak-ap
21811,pákas,pakas
21812,pinákas,pinakas
21813,pakát,pakat
21814,pakáw,pakaw
21815,pákaw,pakaw
21816,pákaw,pakaw
21817,pákdul,pakdul
21818,pákgaŋ,pakgang
21819,pákgaŋ,pakgang
21820,pákgut,pakgut
21821,pákgut,pakgut
21822,pákha,pakha
21824,páki,paki
21825,pakíq,paki
21826,pakíq,paki
21827,pakíbut,pakibut
21828,pákids,pakids
21831,pakígqi,pakig-i
21832,pákqil,pak-il
21833,pákiŋ,paking
21834,pakiŋán,pakingan
21835,pákiŋ,paking
21836,pákit,pakit
21842,pakíti,pakiti
21843,páklaŋ,paklang
21844,páklay,paklay
21845,pákliq,pakli
21846,páklid,paklid
21847,pákliŋ,pakling
21848,pákluy,pakluy
21849,páknit,paknit
21850,pákpak,pakpak
21851,pakpakán,pakpakan
21852,pakpákun,pakpakun
21853,pakpakún,pakpakun
21854,pákpak,pakpak
21855,pákshul,pakshul
21856,páksiq,paksi
21857,páksit,paksit
21858,páksiw,paksiw
21859,paksiyún,paksiyun
21860,páksul,paksul
21861,páksut,paksut
21862,páktaw,paktaw
21863,páktu,paktu
21865,páktul,paktul
21866,pamáktul,pamaktul
21867,pamamatúl,pamamatul
21868,pamalatúl,pamalatul
21869,paktúra,paktura
21870,pakú,paku
21871,pakú,paku
21872,pakúq,paku
21873,pakuqpákuq,pakupaku
21874,pamakúq,pamaku
21875,pákqan,pak-an
21876,pákuq,paku
21877,pakúg,pakug
21878,pakugpákug,pakugpakug
21879,pakúl,pakul
21880,pákul,pakul
21881,pakúma,pakuma
21882,pakúŋ,pakung
21883,pakupák,pakupak
21884,pákut,pakut
21885,pakút,pakut
21886,kapákut,kapakut
21887,pákut,pakut
21888,pákwan,pakwan
21889,pákyas,pakyas
21890,kapakyasán,kapakyasan
21891,pákyaw,pakyaw
21892,mamamákyaw,mamamakyaw
21893,mamakyáwan,mamakyawan
21894,pál,pal
21895,pál,pal
21896,palá,pala
21897,pála,pala
21898,palapála,palapala
21899,pála,pala
21900,palá,pala
21901,pála,pala
21902,pálaq,pala
21903,palaqán,palaan
21904,pinalaqán,pinalaan
21905,pinádqan,pinad-an
21906,pálaq,pala
21907,palábad,palabad
21908,palabaŋáhan,palabangahan
21909,palabáŋhan,palabanghan
21910,palábra,palabra
21912,palábras,palabras
21913,palábu,palabu
21914,pálad,palad
21918,palád,palad
21919,paladpalád,paladpalad
21920,panimpálad,panimpalad
21921,himálad,himalad
21922,paŋhimálad,panghimalad
21923,maŋhihimalád,manghihimalad
21924,paláran,palaran
21925,kapaláran,kapalaran
21926,palárun,palarun
21927,paládyaw,paladyaw
21928,palág,palag
21929,hipálag,hipalag
21930,palágpag,palagpag
21931,palágpag,palagpag
21932,palagupák,palagupak
21933,palahúta,palahuta
21934,pálqak,pal-ak
21935,palakáq,palaka
21936,palakáya,palakaya
21937,palakíru,palakiru
21938,palákpak,palakpak
21939,palakpalák,palakpalak
21940,palakúl,palakul
21941,palákul,palakul
21942,palakúlun,palakulun
21944,palakupák,palakupak
21945,palámban,palamban
21946,palamíŋku,palamingku
21947,palanás,palanas
21948,palánduŋ,palandung
21949,paláŋgaq,palangga
21950,mapinalaŋgaqún,mapinalanggaun
21951,pinaláŋgaq,pinalangga
21952,palaŋgána,palanggana
21953,plaŋganíta,plangganita
21954,paláŋgiŋ,palangging
21955,palaŋgíŋgiŋ,palanggingging
21956,paláŋka,palangka
21957,paláŋka,palangka
21958,paláŋkiq,palangki
21959,paláŋri,palangri
21960,palánhay,palanhay
21961,palánsa,palansa
21962,pinalánsa,pinalansa
21963,palántig,palantig
21964,palantígun,palantigun
21965,paláqpaq,palapa
21966,palapág,palapag
21967,palápag,palapag
21968,palapála,palapala
21969,palaqpálaq,palapala
21970,palaqpálaq,palapala
21971,palaríti,palariti
21972,pálas,palas
21973,palás,palas
21974,pinalasán,pinalasan
21975,pálas,palas
21976,pálas,palas
21977,palásan,palasan
21978,palasíbu,palasibu
21979,palástǎr,palastar
21980,palásu,palasu
21981,palásyu,palasyu
21982,palatá,palata
21983,palatík,palatik
21984,palatíru,palatiru
21985,palátsu,palatsu
21986,palátu,palatu
21987,palatún,palatun
21988,paláw,palaw
21989,pálaw,palaw
21990,palawán,palawan
21991,paláwqa,palaw-a
